epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix
0,0.24077462292410845,15.0,15,True,False,(x*exp(((((((log((((((x-x))**(0.5)))**(-1))))**(0.5))-x)+x))**(0.5)))),[mul x exp sqrt add sub sqrt log inv sqrt sub x x x x]
0,0.19838968378748006,19.0,19,True,False,((((((log(((((((((x)**(2))-((x)**(-1)))+x)+x))**(-1))/x)))**(0.5)))**(-1))-x)-x),[sub sub inv sqrt log div inv add add sub n2 x inv x x x x x x]
0,0.3748645489150881,15.0,15,True,False,((((log((x/x))-log(((x/((x)**(-1)))+x))))**(2))/x),[div n2 sub log div x x log add div x inv x x x]
0,0.31313314106926754,18.0,18,True,False,(((log(((x)**(-1))))**(-1))+((((((((((exp(x)+x))**(2)))**(-1))*x)-x)*x))**(-1))),[add inv log inv x inv mul sub mul inv n2 add exp x x x x x]
0,0.27737975127681885,14.0,14,True,False,(((x)**(0.5))-((((((exp((((log(((((x)**(-1)))**(2))))**(-1))*x)))**(2)))**(-1)))**(0.5))),[sub sqrt x sqrt inv n2 exp mul inv log n2 inv x x]
0,5.656854249553713e-12,15.0,15,True,False,(((exp((((x)**(-1))+(((x)**(3))-log((((x+x))**(2)))))))**(2))-x),[sub n2 exp add inv x sub n3 x log n2 add x x x]
0,0.031706685960964376,17.0,17,True,False,((((log((((((((((x)**(3))+(x+(x-x)))/x)/x))**(2)))**(-1))))**(2)))**(2)),[n2 n2 log inv n2 div div add n3 x add x sub x x x x]
0,0.3413114803959351,18.0,18,True,False,(((((((((((x)**(2)))**(3))/log(((((x-exp(x))/x))**(-1)))))**(0.5))/x))**(0.5))/x),[div sqrt div sqrt div n3 n2 x log inv div sub x exp x x x x]
0,6.406771698071474e-06,17.0,17,True,False,(((x+(((log(x))**(0.5))*((((x-((x)**(2))))**(3))*x)))-x)+x),[add sub add x mul sqrt log x mul n3 sub x n2 x x x x]
0,0.29787563657231486,17.0,17,True,False,(((((((((log(x))**(2))+log((x*((((x)**(3)))**(2))))))**(-1))-((x)**(-1)))*x))**(-1)),[inv mul sub inv add n2 log x log mul x n2 n3 x inv x x]
0,9.725290781677292e-19,14.0,14,True,False,((((((((exp((((x)**(3))*x)))**(3))/log(((x)**(-1)))))**(0.5)))**(3))*x),[mul n3 sqrt div n3 exp mul n3 x x log inv x x]
0,0.45292935463017353,16.0,16,True,False,((log((((((((((exp((x+x)))**(3))/(x*(x+x))))**(2)))**(2)))**(2))))**(0.5)),[sqrt log n2 n2 n2 div n3 exp add x x mul x add x x]
0,1.1184254988007403e-34,17.0,17,True,False,exp(((((x+((((((((((((((x/x))**(3)))**(-1)))**(2)))**(2)))**(-1)))**(2))+x))-x))**(3))),[exp n3 sub add x add n2 inv n2 n2 inv n3 div x x x x]
0,0.004323974713397284,20.0,20,True,False,exp(((((((((((((((x)**(2))/(x-x)))**(-1))*x))**(3))+x))**(-1))+x)/x)*x)),[exp mul div add inv add n3 mul inv div n2 x sub x x x x x x x]
0,0.3347564311756976,15.0,15,True,False,((((log(((((((((((((((((x)**(2)))**(3)))**(-1)))**(0.5))+x))**(2)))**(2))-x))**(-1))))**(-1)))**(0.5)),[sqrt inv log inv sub n2 n2 add sqrt inv n3 n2 x x x]
0,0.010568705745348156,15.0,15,True,False,((((((((x/((exp((((((((x)**(-1)))**(0.5)))**(3))*x)))**(0.5))))**(2))-x))**(-1)))**(2)),[n2 inv sub n2 div x sqrt exp mul n3 sqrt inv x x x]
0,0.041718066116527695,18.0,18,True,False,((log(((((((((((((x)**(0.5))/x)+x)*x))**(3))-x))**(-1))-x)/x)))**(-1)),[inv log div sub inv sub n3 mul add div sqrt x x x x x x x]
0,1.4295701917883297e-07,18.0,18,True,False,((((((log((exp((((x)**(3))/(((((x)**(3))/x)+x)/x)))*x)))**(0.5)))**(3)))**(3)),[n3 n3 sqrt log mul exp div n3 x div add div n3 x x x x x]
0,0.3483427203444959,21.0,21,True,False,((((exp((((((((x*((log(((x)**(-1)))*x)*x))+x)+x)+x)*x))**(-1))))**(3)))**(0.5)),[sqrt n3 exp inv mul add add add mul x mul mul log inv x x x x x x x]
0,0.24390797053895485,15.0,15,True,False,log(((((((((((((x-(((((x+x))**(2)))**(3))))**(0.5)))**(3))*x))**(0.5)))**(0.5)))**(-1))),[log inv sqrt sqrt mul n3 sqrt sub x n3 n2 add x x x]
0,0.6137522766027707,20.0,20,True,True,((((x*(log(((exp(((x-x)+(x+x)))-x)+x))-x))*x))**(0.5)),[sqrt mul mul x sub log add sub exp add sub x x add x x x x x x]
0,0.27810102418819227,14.0,14,True,False,(log((exp((((((x/((((x)**(2)))**(-1))))**(3)))**(-1)))/x))*log(x)),[mul log div exp inv n3 div x inv n2 x x log x]
0,0.15847708007207612,20.0,20,True,False,exp((((((((log((((((((((x)**(-1))-x)-x))**(2))/x)/x)-x)))**(0.5))/x))**(3)))**(0.5))),[exp sqrt n3 div sqrt log sub div div n2 sub sub inv x x x x x x x]
0,0.3269295032061273,17.0,17,True,False,exp((((((x)**(0.5))-((((((((log(x)+x))**(2)))**(3))+x))**(0.5)))*x)*x)),[exp mul mul sub sqrt x sqrt add n3 n2 add log x x x x x]
0,9.452420689083103e-35,15.0,15,True,False,exp(((((x)**(0.5))*(((((x+((x)**(-1)))+x)*x))**(3)))+x)),[exp add mul sqrt x n3 mul add add x inv x x x x]
0,5.2372293657149464e-12,19.0,19,True,False,(((exp((((((((((((((x)**(2))+x)*x))**(3)))**(0.5))-x)/x)/x))**(2))))**(2))-x),[sub n2 exp n2 div div sub sqrt n3 mul add n2 x x x x x x x]
0,4.898979485586446e-12,18.0,18,True,False,((((((((((((log(((((x-x)+(x-x)))**(-1))))**(0.5))*x))**(3)))**(3))*x))**(2)))**(2)),[n2 n2 mul n3 n3 mul sqrt log inv add sub x x sub x x x x]
